Area,Production,GDP,Annual Growth Rate (%),Inflation,Rainfall,Price,Temparature
53261,57884,110808,0.0741,0.0886,1275.2,1110,21.79
56299,55933,109744,-0.0098,0.0931,1053.1,1250,21.88
55634,62313,110200,0.004,0.1106,1521.9,1345,21.9
600,400,31388,-0.0053,0.1323,1013.4,939,20.91
1206,1735,33592,0.0694,0.0467,1443.9,1009,20.97
2024,1855,33668,0.003,0.0401,874.2,1139,21.12
1978,2261,34352,0.0186,0.0378,1170.1,864,21.21
1166,769,35796,0.043,0.043,950.2,964,21.3
1385,1981,41572,0.1608,0.0381,1438.1,945,21.27
1754,1147,47728,0.1482,0.0377,955.3,1309,21.35
1681,1592,54340,0.1387,0.0425,1366.4,1009,21.41
1455,1230,61332,0.1285,0.058,943.4,1094,21.46
1528,1369,78128,0.2747,0.0637,653.8,1284,21.52
3960,4995,75924,-0.029,0.0835,1003.2,1494,21.63
4303,5041,83752,0.1036,0.1088,943.9,1575,21.69
5747,7083,103208,0.232,0.1199,960.4,1030,21.74
7383,8981,110808,0.0741,0.0886,1275.2,1110,21.79
8077,16534,109744,-0.0098,0.0931,1053.1,1250,21.88
12141,13898,110200,0.004,0.1106,1521.9,1345,21.9
800,400,31388,-0.0053,0.1323,1013.4,939,20.91
815,607,33592,0.0694,0.0467,1443.9,1009,20.97
787,370,33668,0.003,0.0401,874.2,1139,21.12
822,528,34352,0.0186,0.0378,1170.1,864,21.21
843,439,35796,0.043,0.043,950.2,964,21.3
765,523,41572,0.1608,0.0381,1438.1,945,21.27
685,413,47728,0.1482,0.0377,955.3,1309,21.35
603,305,54340,0.1387,0.0425,1366.4,1009,21.41
536,287,61332,0.1285,0.058,943.4,1094,21.46
557,390,78128,0.2747,0.0637,653.8,1284,21.52
449,306,75924,-0.029,0.0835,1003.2,1494,21.63
241,153,83752,0.1036,0.1088,943.9,1575,21.69
180,158,103208,0.232,0.1199,960.4,1030,21.74
167,155,110808,0.0741,0.0886,1275.2,1110,21.79
143,120,109744,-0.0098,0.0931,1053.1,1250,21.88
113,76,110200,0.004,0.1106,1521.9,1345,21.9
3300,1600,31388,-0.0053,0.1323,1013.4,939,20.91
3014,1722,33592,0.0694,0.0467,1443.9,1009,20.97
2875,813,33668,0.003,0.0401,874.2,1139,21.12
2773,1124,34352,0.0186,0.0378,1170.1,864,21.21
2662,1396,35796,0.043,0.043,950.2,964,21.3
2578,2046,41572,0.1608,0.0381,1438.1,945,21.27
2351,1222,47728,0.1482,0.0377,955.3,1309,21.35
2257,1175,54340,0.1387,0.0425,1366.4,1009,21.41
1857,1054,61332,0.1285,0.058,943.4,1094,21.46
1656,1031,78128,0.2747,0.0637,653.8,1284,21.52
1365,829,75924,-0.029,0.0835,1003.2,1494,21.63
1208,659,83752,0.1036,0.1088,943.9,1575,21.69
1198,906,103208,0.232,0.1199,960.4,1030,21.74
961,833,110808,0.0741,0.0886,1275.2,1110,21.79
764,656,109744,-0.0098,0.0931,1053.1,1250,21.88
664,500,110200,0.004,0.1106,1521.9,1345,21.9
82800,45900,31388,-0.0053,0.1323,1013.4,939,20.91
71213,80624,33592,0.0694,0.0467,1443.9,1009,20.97
73146,27903,33668,0.003,0.0401,874.2,1139,21.12
76095,59604,34352,0.0186,0.0378,1170.1,864,21.21
74670,36401,35796,0.043,0.043,950.2,964,21.3
77340,58795,41572,0.1608,0.0381,1438.1,945,21.27
78225,59160,47728,0.1482,0.0377,955.3,1309,21.35
78260,66422,54340,0.1387,0.0425,1366.4,1009,21.41
78637,55661,61332,0.1285,0.058,943.4,1094,21.46
79050,64059,78128,0.2747,0.0637,653.8,1284,21.52
79304,61693,75924,-0.029,0.0835,1003.2,1494,21.63
69269,47782,83752,0.1036,0.1088,943.9,1575,21.69
78412,54328,103208,0.232,0.1199,960.4,1030,21.74
78694,79465,110808,0.0741,0.0886,1275.2,1110,21.79
81710,126115,109744,-0.0098,0.0931,1053.1,1250,21.88
81182,124803,110200,0.004,0.1106,1521.9,1345,21.9
1600,700,31388,-0.0053,0.1323,1013.4,939,20.91
1660,1683,33592,0.0694,0.0467,1443.9,1009,20.97
1721,1335,33668,0.003,0.0401,874.2,1139,21.12
1711,1432,34352,0.0186,0.0378,1170.1,864,21.21
1617,519,35796,0.043,0.043,950.2,964,21.3
1030,1018,41572,0.1608,0.0381,1438.1,945,21.27
836,729,47728,0.1482,0.0377,955.3,1309,21.35
791,663,54340,0.1387,0.0425,1366.4,1009,21.41
790,673,61332,0.1285,0.058,943.4,1094,21.46
780,620,78128,0.2747,0.0637,653.8,1284,21.52
820,517,75924,-0.029,0.0835,1003.2,1494,21.63
777,652,83752,0.1036,0.1088,943.9,1575,21.69
706,816,103208,0.232,0.1199,960.4,1030,21.74
602,828,110808,0.0741,0.0886,1275.2,1110,21.79
542,639,109744,-0.0098,0.0931,1053.1,1250,21.88
512,826,110200,0.004,0.1106,1521.9,1345,21.9
30400,35500,31388,-0.0053,0.1323,1013.4,939,20.91
37462,83553,33592,0.0694,0.0467,1443.9,1009,20.97
38925,81700,33668,0.003,0.0401,874.2,1139,21.12
43431,98738,34352,0.0186,0.0378,1170.1,864,21.21
15805,14219,35796,0.043,0.043,950.2,964,21.3
14905,36700,41572,0.1608,0.0381,1438.1,945,21.27
14640,30884,47728,0.1482,0.0377,955.3,1309,21.35
17543,40559,54340,0.1387,0.0425,1366.4,1009,21.41
15926,37380,61332,0.1285,0.058,943.4,1094,21.46
11726,16744,78128,0.2747,0.0637,653.8,1284,21.52
30991,81797,75924,-0.029,0.0835,1003.2,1494,21.63
21025,54135,83752,0.1036,0.1088,943.9,1575,21.69
24474,63953,103208,0.232,0.1199,960.4,1030,21.74
30616,96275,110808,0.0741,0.0886,1275.2,1110,21.79
49164,89431,109744,-0.0098,0.0931,1053.1,1250,21.88
57509,135088,110200,0.004,0.1106,1521.9,1345,21.9
2100,1900,31388,-0.0053,0.1323,1013.4,939,20.91
1897,2605,33592,0.0694,0.0467,1443.9,1009,20.97
1812,1672,33668,0.003,0.0401,874.2,1139,21.12
1647,2270,34352,0.0186,0.0378,1170.1,864,21.21
1045,983,35796,0.043,0.043,950.2,964,21.3
1938,2142,41572,0.1608,0.0381,1438.1,945,21.27
1849,1689,47728,0.1482,0.0377,955.3,1309,21.35
1198,1819,54340,0.1387,0.0425,1366.4,1009,21.41
701,1100,61332,0.1285,0.058,943.4,1094,21.46
556,1383,78128,0.2747,0.0637,653.8,1284,21.52
814,1537,75924,-0.029,0.0835,1003.2,1494,21.63
494,1023,83752,0.1036,0.1088,943.9,1575,21.69
422,1195,103208,0.232,0.1199,960.4,1030,21.74
266,932,110808,0.0741,0.0886,1275.2,1110,21.79
725,2052,109744,-0.0098,0.0931,1053.1,1250,21.88
859,1257,110200,0.004,0.1106,1521.9,1345,21.9
7800,6300,31388,-0.0053,0.1323,1013.4,939,20.91
8677,13185,33592,0.0694,0.0467,1443.9,1009,20.97
9681,11178,33668,0.003,0.0401,874.2,1139,21.12
9667,11464,34352,0.0186,0.0378,1170.1,864,21.21
9969,12880,35796,0.043,0.043,950.2,964,21.3
10526,13980,41572,0.1608,0.0381,1438.1,945,21.27
11625,11298,47728,0.1482,0.0377,955.3,1309,21.35
14052,18009,54340,0.1387,0.0425,1366.4,1009,21.41
15232,20226,61332,0.1285,0.058,943.4,1094,21.46
16540,26753,78128,0.2747,0.0637,653.8,1284,21.52
17083,25152,75924,-0.029,0.0835,1003.2,1494,21.63
19907,33040,83752,0.1036,0.1088,943.9,1575,21.69
23719,54441,103208,0.232,0.1199,960.4,1030,21.74
25270,50110,110808,0.0741,0.0886,1275.2,1110,21.79
29322,194687,109744,-0.0098,0.0931,1053.1,1250,21.88
40939,64662,110200,0.004,0.1106,1521.9,1345,21.9
43,23,33592,0.0694,0.0467,1443.9,1009,20.97
31,16,33668,0.003,0.0401,874.2,1139,21.12
29,16,34352,0.0186,0.0378,1170.1,864,21.21
25,12,35796,0.043,0.043,950.2,964,21.3
29,19,41572,0.1608,0.0381,1438.1,945,21.27
28,14,47728,0.1482,0.0377,955.3,1309,21.35
20,10,54340,0.1387,0.0425,1366.4,1009,21.41
22,12,61332,0.1285,0.058,943.4,1094,21.46
20,11,78128,0.2747,0.0637,653.8,1284,21.52
11,7,75924,-0.029,0.0835,1003.2,1494,21.63
3,2,83752,0.1036,0.1088,943.9,1575,21.69
5,5,103208,0.232,0.1199,960.4,1030,21.74
3,3,110808,0.0741,0.0886,1275.2,1110,21.79
4,4,109744,-0.0098,0.0931,1053.1,1250,21.88
5,2,110200,0.004,0.1106,1521.9,1345,21.9
56100,28800,31388,-0.0053,0.1323,1013.4,939,20.91
54257,63439,33592,0.0694,0.0467,1443.9,1009,20.97
56193,30982,33668,0.003,0.0401,874.2,1139,21.12
61330,54828,34352,0.0186,0.0378,1170.1,864,21.21
61466,48730,35796,0.043,0.043,950.2,964,21.3
67396,78545,41572,0.1608,0.0381,1438.1,945,21.27
70140,78462,47728,0.1482,0.0377,955.3,1309,21.35
58519,52292,54340,0.1387,0.0425,1366.4,1009,21.41
64184,53470,61332,0.1285,0.058,943.4,1094,21.46
65761,43209,78128,0.2747,0.0637,653.8,1284,21.52
67404,55256,75924,-0.029,0.0835,1003.2,1494,21.63
65580,46546,83752,0.1036,0.1088,943.9,1575,21.69
67596,83587,103208,0.232,0.1199,960.4,1030,21.74
72237,93156,110808,0.0741,0.0886,1275.2,1110,21.79
81619,169606,109744,-0.0098,0.0931,1053.1,1250,21.88
81546,76621,110200,0.004,0.1106,1521.9,1345,21.9
27200,11300,31388,-0.0053,0.1323,1013.4,939,20.91
25177,17517,33592,0.0694,0.0467,1443.9,1009,20.97
23661,3238,33668,0.003,0.0401,874.2,1139,21.12
22539,4557,34352,0.0186,0.0378,1170.1,864,21.21
21777,9536,35796,0.043,0.043,950.2,964,21.3
22368,14612,41572,0.1608,0.0381,1438.1,945,21.27
22712,12841,47728,0.1482,0.0377,955.3,1309,21.35
22504,10387,54340,0.1387,0.0425,1366.4,1009,21.41
22890,10592,61332,0.1285,0.058,943.4,1094,21.46
22820,12493,78128,0.2747,0.0637,653.8,1284,21.52
14190,7742,75924,-0.029,0.0835,1003.2,1494,21.63
13216,4965,83752,0.1036,0.1088,943.9,1575,21.69
12791,8373,103208,0.232,0.1199,960.4,1030,21.74
12137,8569,110808,0.0741,0.0886,1275.2,1110,21.79
11896,5784,109744,-0.0098,0.0931,1053.1,1250,21.88
11867,19964,110200,0.004,0.1106,1521.9,1345,21.9
109300,55600,31388,-0.0053,0.1323,1013.4,939,20.91
110408,109984,33592,0.0694,0.0467,1443.9,1009,20.97
108100,41027,33668,0.003,0.0401,874.2,1139,21.12
111410,90071,34352,0.0186,0.0378,1170.1,864,21.21
108635,47802,35796,0.043,0.043,950.2,964,21.3
110762,95821,41572,0.1608,0.0381,1438.1,945,21.27
110380,84359,47728,0.1482,0.0377,955.3,1309,21.35
110440,93612,54340,0.1387,0.0425,1366.4,1009,21.41
109223,50235,61332,0.1285,0.058,943.4,1094,21.46
87970,37855,78128,0.2747,0.0637,653.8,1284,21.52
105865,101787,75924,-0.029,0.0835,1003.2,1494,21.63
69608,32269,83752,0.1036,0.1088,943.9,1575,21.69
83507,71370,103208,0.232,0.1199,960.4,1030,21.74
94215,119906,110808,0.0741,0.0886,1275.2,1110,21.79
100509,123295,109744,-0.0098,0.0931,1053.1,1250,21.88
107140,287742,110200,0.004,0.1106,1521.9,1345,21.9
24500,16500,31388,-0.0053,0.1323,1013.4,939,20.91
23548,27228,33592,0.0694,0.0467,1443.9,1009,20.97
23241,13742,33668,0.003,0.0401,874.2,1139,21.12
22834,17533,34352,0.0186,0.0378,1170.1,864,21.21
20679,15657,35796,0.043,0.043,950.2,964,21.3
15025,15792,41572,0.1608,0.0381,1438.1,945,21.27
12975,10536,47728,0.1482,0.0377,955.3,1309,21.35
12549,11092,54340,0.1387,0.0425,1366.4,1009,21.41
10514,10606,61332,0.1285,0.058,943.4,1094,21.46
10217,11532,78128,0.2747,0.0637,653.8,1284,21.52
9699,9985,75924,-0.029,0.0835,1003.2,1494,21.63
8559,6893,83752,0.1036,0.1088,943.9,1575,21.69
6929,9188,103208,0.232,0.1199,960.4,1030,21.74
7713,9257,110808,0.0741,0.0886,1275.2,1110,21.79
4195,6215,109744,-0.0098,0.0931,1053.1,1250,21.88
3964,3009,110200,0.004,0.1106,1521.9,1345,21.9
7100,3000,31388,-0.0053,0.1323,1013.4,939,20.91
6681,3323,33592,0.0694,0.0467,1443.9,1009,20.97
6151,1412,33668,0.003,0.0401,874.2,1139,21.12
5920,2308,34352,0.0186,0.0378,1170.1,864,21.21
5569,2888,35796,0.043,0.043,950.2,964,21.3
5307,3422,41572,0.1608,0.0381,1438.1,945,21.27
4912,2056,47728,0.1482,0.0377,955.3,1309,21.35
4348,1921,54340,0.1387,0.0425,1366.4,1009,21.41
3800,2273,61332,0.1285,0.058,943.4,1094,21.46
3541,2391,78128,0.2747,0.0637,653.8,1284,21.52
3226,2116,75924,-0.029,0.0835,1003.2,1494,21.63
3211,1731,83752,0.1036,0.1088,943.9,1575,21.69
2762,2211,103208,0.232,0.1199,960.4,1030,21.74
2024,1711,110808,0.0741,0.0886,1275.2,1110,21.79
1934,1256,109744,-0.0098,0.0931,1053.1,1250,21.88
1735,803,110200,0.004,0.1106,1521.9,1345,21.9
90100,42100,31388,-0.0053,0.1323,1013.4,939,20.91
107884,85898,33592,0.0694,0.0467,1443.9,1009,20.97
102010,35294,33668,0.003,0.0401,874.2,1139,21.12
109899,82824,34352,0.0186,0.0378,1170.1,864,21.21
109462,61210,35796,0.043,0.043,950.2,964,21.3
112551,88553,41572,0.1608,0.0381,1438.1,945,21.27
114146,74956,47728,0.1482,0.0377,955.3,1309,21.35
114873,75748,54340,0.1387,0.0425,1366.4,1009,21.41
114068,74021,61332,0.1285,0.058,943.4,1094,21.46
114204,77227,78128,0.2747,0.0637,653.8,1284,21.52
114760,75229,75924,-0.029,0.0835,1003.2,1494,21.63
110841,58421,83752,0.1036,0.1088,943.9,1575,21.69
112720,103242,103208,0.232,0.1199,960.4,1030,21.74
125842,131748,110808,0.0741,0.0886,1275.2,1110,21.79
128731,86568,109744,-0.0098,0.0931,1053.1,1250,21.88
131499,117351,110200,0.004,0.1106,1521.9,1345,21.9
19,15,33592,0.0694,0.0467,1443.9,1009,20.97
21,7,33668,0.003,0.0401,874.2,1139,21.12
17,9,34352,0.0186,0.0378,1170.1,864,21.21
14,5,35796,0.043,0.043,950.2,964,21.3
14,8,41572,0.1608,0.0381,1438.1,945,21.27
7,4,47728,0.1482,0.0377,955.3,1309,21.35
6,2,54340,0.1387,0.0425,1366.4,1009,21.41
2,1,61332,0.1285,0.058,943.4,1094,21.46
1,0,78128,0.2747,0.0637,653.8,1284,21.52
1400,900,31388,-0.0053,0.1323,1013.4,939,20.91
2176,4964,33592,0.0694,0.0467,1443.9,1009,20.97
2042,4183,33668,0.003,0.0401,874.2,1139,21.12
1870,3639,34352,0.0186,0.0378,1170.1,864,21.21
231,367,35796,0.043,0.043,950.2,964,21.3
207,382,41572,0.1608,0.0381,1438.1,945,21.27
163,326,47728,0.1482,0.0377,955.3,1309,21.35
537,1125,54340,0.1387,0.0425,1366.4,1009,21.41
452,889,61332,0.1285,0.058,943.4,1094,21.46
115,283,78128,0.2747,0.0637,653.8,1284,21.52
467,980,75924,-0.029,0.0835,1003.2,1494,21.63
102,251,83752,0.1036,0.1088,943.9,1575,21.69
184,545,103208,0.232,0.1199,960.4,1030,21.74
255,741,110808,0.0741,0.0886,1275.2,1110,21.79
235,729,109744,-0.0098,0.0931,1053.1,1250,21.88
540,1052,110200,0.004,0.1106,1521.9,1345,21.9
8700,7000,31388,-0.0053,0.1323,1013.4,939,20.91
9396,12017,33592,0.0694,0.0467,1443.9,1009,20.97
10835,9094,33668,0.003,0.0401,874.2,1139,21.12
13188,15394,34352,0.0186,0.0378,1170.1,864,21.21
12974,9148,35796,0.043,0.043,950.2,964,21.3
13309,15565,41572,0.1608,0.0381,1438.1,945,21.27
14027,14953,47728,0.1482,0.0377,955.3,1309,21.35
13053,13931,54340,0.1387,0.0425,1366.4,1009,21.41
13605,14579,61332,0.1285,0.058,943.4,1094,21.46
12944,12744,78128,0.2747,0.0637,653.8,1284,21.52
13149,12221,75924,-0.029,0.0835,1003.2,1494,21.63
13345,14933,83752,0.1036,0.1088,943.9,1575,21.69
12545,19469,103208,0.232,0.1199,960.4,1030,21.74
12088,22637,110808,0.0741,0.0886,1275.2,1110,21.79
12914,17213,109744,-0.0098,0.0931,1053.1,1250,21.88
18364,24989,110200,0.004,0.1106,1521.9,1345,21.9
6,6,33592,0.0694,0.0467,1443.9,1009,20.97
10,5,33668,0.003,0.0401,874.2,1139,21.12
27,13,34352,0.0186,0.0378,1170.1,864,21.21
10,2,35796,0.043,0.043,950.2,964,21.3
8,6,41572,0.1608,0.0381,1438.1,945,21.27
11,5,47728,0.1482,0.0377,955.3,1309,21.35
24,12,54340,0.1387,0.0425,1366.4,1009,21.41
29,14,61332,0.1285,0.058,943.4,1094,21.46
41,20,78128,0.2747,0.0637,653.8,1284,21.52
70,36,75924,-0.029,0.0835,1003.2,1494,21.63
60,29,83752,0.1036,0.1088,943.9,1575,21.69
47,35,103208,0.232,0.1199,960.4,1030,21.74
46,35,110808,0.0741,0.0886,1275.2,1110,21.79
43,23,109744,-0.0098,0.0931,1053.1,1250,21.88
38,14,110200,0.004,0.1106,1521.9,1345,21.9
60800,22900,31388,-0.0053,0.1323,1013.4,939,20.91
64202,47346,33592,0.0694,0.0467,1443.9,1009,20.97
62533,23130,33668,0.003,0.0401,874.2,1139,21.12
63192,34633,34352,0.0186,0.0378,1170.1,864,21.21
60922,19750,35796,0.043,0.043,950.2,964,21.3
59497,27285,41572,0.1608,0.0381,1438.1,945,21.27
62849,24883,47728,0.1482,0.0377,955.3,1309,21.35
60745,37701,54340,0.1387,0.0425,1366.4,1009,21.41
56217,25502,61332,0.1285,0.058,943.4,1094,21.46
49756,23242,78128,0.2747,0.0637,653.8,1284,21.52
57085,44532,75924,-0.029,0.0835,1003.2,1494,21.63
58338,28564,83752,0.1036,0.1088,943.9,1575,21.69
53696,51600,103208,0.232,0.1199,960.4,1030,21.74
61036,62288,110808,0.0741,0.0886,1275.2,1110,21.79
63640,64908,109744,-0.0098,0.0931,1053.1,1250,21.88
80645,91512,110200,0.004,0.1106,1521.9,1345,21.9
3800,2300,31388,-0.0053,0.1323,1013.4,939,20.91
4147,4333,33592,0.0694,0.0467,1443.9,1009,20.97
5173,2852,33668,0.003,0.0401,874.2,1139,21.12
5430,3148,34352,0.0186,0.0378,1170.1,864,21.21
5319,2868,35796,0.043,0.043,950.2,964,21.3
5305,3339,41572,0.1608,0.0381,1438.1,945,21.27
5906,3622,47728,0.1482,0.0377,955.3,1309,21.35
8299,5108,54340,0.1387,0.0425,1366.4,1009,21.41
12369,8280,61332,0.1285,0.058,943.4,1094,21.46
18028,19022,78128,0.2747,0.0637,653.8,1284,21.52
22146,21131,75924,-0.029,0.0835,1003.2,1494,21.63
21859,21227,83752,0.1036,0.1088,943.9,1575,21.69
26154,33151,103208,0.232,0.1199,960.4,1030,21.74
28702,43961,110808,0.0741,0.0886,1275.2,1110,21.79
35335,45383,109744,-0.0098,0.0931,1053.1,1250,21.88
62686,54136,110200,0.004,0.1106,1521.9,1345,21.9
242900,167900,31388,-0.0053,0.1323,1013.4,939,20.91
243119,296182,33592,0.0694,0.0467,1443.9,1009,20.97
1273,272,33668,0.003,0.0401,874.2,1139,21.12
1167,453,34352,0.0186,0.0378,1170.1,864,21.21
1102,277,35796,0.043,0.043,950.2,964,21.3
1054,814,41572,0.1608,0.0381,1438.1,945,21.27
955,612,47728,0.1482,0.0377,955.3,1309,21.35
865,432,54340,0.1387,0.0425,1366.4,1009,21.41
967,561,61332,0.1285,0.058,943.4,1094,21.46
929,643,78128,0.2747,0.0637,653.8,1284,21.52
710,441,75924,-0.029,0.0835,1003.2,1494,21.63
605,316,83752,0.1036,0.1088,943.9,1575,21.69
538,448,103208,0.232,0.1199,960.4,1030,21.74
468,426,110808,0.0741,0.0886,1275.2,1110,21.79
415,336,109744,-0.0098,0.0931,1053.1,1250,21.88
364,236,110200,0.004,0.1106,1521.9,1345,21.9
3600,1700,31388,-0.0053,0.1323,1013.4,939,20.91
3393,2755,33592,0.0694,0.0467,1443.9,1009,20.97
2811,1086,33668,0.003,0.0401,874.2,1139,21.12
2377,1162,34352,0.0186,0.0378,1170.1,864,21.21
2816,1518,35796,0.043,0.043,950.2,964,21.3
2690,1918,41572,0.1608,0.0381,1438.1,945,21.27
2232,1175,47728,0.1482,0.0377,955.3,1309,21.35
2507,1807,54340,0.1387,0.0425,1366.4,1009,21.41
2168,1586,61332,0.1285,0.058,943.4,1094,21.46
2046,1507,78128,0.2747,0.0637,653.8,1284,21.52
1778,1280,75924,-0.029,0.0835,1003.2,1494,21.63
1781,1272,83752,0.1036,0.1088,943.9,1575,21.69
1696,1291,103208,0.232,0.1199,960.4,1030,21.74
1466,1427,110808,0.0741,0.0886,1275.2,1110,21.79
1356,1554,109744,-0.0098,0.0931,1053.1,1250,21.88
1293,1546,110200,0.004,0.1106,1521.9,1345,21.9
128600,46800,31388,-0.0053,0.1323,1013.4,939,20.91
135042,80061,33592,0.0694,0.0467,1443.9,1009,20.97
134789,73982,33668,0.003,0.0401,874.2,1139,21.12
145397,136581,34352,0.0186,0.0378,1170.1,864,21.21
140685,96251,35796,0.043,0.043,950.2,964,21.3
147133,138215,41572,0.1608,0.0381,1438.1,945,21.27
141563,89532,47728,0.1482,0.0377,955.3,1309,21.35
143320,138116,54340,0.1387,0.0425,1366.4,1009,21.41
137689,89171,61332,0.1285,0.058,943.4,1094,21.46
131607,68954,78128,0.2747,0.0637,653.8,1284,21.52
136926,133680,75924,-0.029,0.0835,1003.2,1494,21.63
124866,79789,83752,0.1036,0.1088,943.9,1575,21.69
102073,67453,103208,0.232,0.1199,960.4,1030,21.74
116322,142916,110808,0.0741,0.0886,1275.2,1110,21.79
123510,199651,109744,-0.0098,0.0931,1053.1,1250,21.88
119623,214112,110200,0.004,0.1106,1521.9,1345,21.9
8500,3600,31388,-0.0053,0.1323,1013.4,939,20.91
8674,6204,33592,0.0694,0.0467,1443.9,1009,20.97
9822,5343,33668,0.003,0.0401,874.2,1139,21.12
9586,5010,34352,0.0186,0.0378,1170.1,864,21.21
9346,3411,35796,0.043,0.043,950.2,964,21.3
9739,5976,41572,0.1608,0.0381,1438.1,945,21.27
9502,5413,47728,0.1482,0.0377,955.3,1309,21.35
8601,4547,54340,0.1387,0.0425,1366.4,1009,21.41
8369,4303,61332,0.1285,0.058,943.4,1094,21.46
6639,3570,78128,0.2747,0.0637,653.8,1284,21.52
6407,3371,75924,-0.029,0.0835,1003.2,1494,21.63
6044,3737,83752,0.1036,0.1088,943.9,1575,21.69
6004,4468,103208,0.232,0.1199,960.4,1030,21.74
6550,5233,110808,0.0741,0.0886,1275.2,1110,21.79
5258,3329,109744,-0.0098,0.0931,1053.1,1250,21.88
4776,2092,110200,0.004,0.1106,1521.9,1345,21.9
92100,29800,31388,-0.0053,0.1323,1013.4,939,20.91
101564,60543,33592,0.0694,0.0467,1443.9,1009,20.97
101143,29129,33668,0.003,0.0401,874.2,1139,21.12
112519,116120,34352,0.0186,0.0378,1170.1,864,21.21
101971,67306,35796,0.043,0.043,950.2,964,21.3
102443,97444,41572,0.1608,0.0381,1438.1,945,21.27
102352,106309,47728,0.1482,0.0377,955.3,1309,21.35
103744,123297,54340,0.1387,0.0425,1366.4,1009,21.41
94921,60924,61332,0.1285,0.058,943.4,1094,21.46
89653,33943,78128,0.2747,0.0637,653.8,1284,21.52
90254,59095,75924,-0.029,0.0835,1003.2,1494,21.63
82614,53520,83752,0.1036,0.1088,943.9,1575,21.69
71699,74317,103208,0.232,0.1199,960.4,1030,21.74
88185,144500,110808,0.0741,0.0886,1275.2,1110,21.79
85378,197668,109744,-0.0098,0.0931,1053.1,1250,21.88
82067,188564,110200,0.004,0.1106,1521.9,1345,21.9
1700,1200,31388,-0.0053,0.1323,1013.4,939,20.91
1753,1592,33592,0.0694,0.0467,1443.9,1009,20.97
1694,877,33668,0.003,0.0401,874.2,1139,21.12
1728,1050,34352,0.0186,0.0378,1170.1,864,21.21
1554,1071,35796,0.043,0.043,950.2,964,21.3
1523,1215,41572,0.1608,0.0381,1438.1,945,21.27
1400,1015,47728,0.1482,0.0377,955.3,1309,21.35
1311,880,54340,0.1387,0.0425,1366.4,1009,21.41
1372,901,61332,0.1285,0.058,943.4,1094,21.46
2282,1754,78128,0.2747,0.0637,653.8,1284,21.52
4645,3498,75924,-0.029,0.0835,1003.2,1494,21.63
4973,5172,83752,0.1036,0.1088,943.9,1575,21.69
6093,6830,103208,0.232,0.1199,960.4,1030,21.74
11389,18870,110808,0.0741,0.0886,1275.2,1110,21.79
17300,45094,109744,-0.0098,0.0931,1053.1,1250,21.88
19660,61240,110200,0.004,0.1106,1521.9,1345,21.9
104600,80500,31388,-0.0053,0.1323,1013.4,939,20.91
107598,148312,33592,0.0694,0.0467,1443.9,1009,20.97
111104,43910,33668,0.003,0.0401,874.2,1139,21.12
115986,112433,34352,0.0186,0.0378,1170.1,864,21.21
116908,80231,35796,0.043,0.043,950.2,964,21.3
120572,175659,41572,0.1608,0.0381,1438.1,945,21.27
113898,84097,47728,0.1482,0.0377,955.3,1309,21.35
118323,143950,54340,0.1387,0.0425,1366.4,1009,21.41
119394,135813,61332,0.1285,0.058,943.4,1094,21.46
118956,147911,78128,0.2747,0.0637,653.8,1284,21.52
115562,117316,75924,-0.029,0.0835,1003.2,1494,21.63
116827,122413,83752,0.1036,0.1088,943.9,1575,21.69
116339,153894,103208,0.232,0.1199,960.4,1030,21.74
120142,177221,110808,0.0741,0.0886,1275.2,1110,21.79
136546,281012,109744,-0.0098,0.0931,1053.1,1250,21.88
150237,440990,110200,0.004,0.1106,1521.9,1345,21.9
205600,88300,31388,-0.0053,0.1323,1013.4,939,20.91
214517,195837,33592,0.0694,0.0467,1443.9,1009,20.97
204290,142449,33668,0.003,0.0401,874.2,1139,21.12
208437,191663,34352,0.0186,0.0378,1170.1,864,21.21
203535,105780,35796,0.043,0.043,950.2,964,21.3
107362,103627,41572,0.1608,0.0381,1438.1,945,21.27
110120,76890,47728,0.1482,0.0377,955.3,1309,21.35
108699,104404,54340,0.1387,0.0425,1366.4,1009,21.41
108258,85259,61332,0.1285,0.058,943.4,1094,21.46
107878,62248,78128,0.2747,0.0637,653.8,1284,21.52
107234,92093,75924,-0.029,0.0835,1003.2,1494,21.63
101223,82891,83752,0.1036,0.1088,943.9,1575,21.69
100909,129033,103208,0.232,0.1199,960.4,1030,21.74
103868,191231,110808,0.0741,0.0886,1275.2,1110,21.79
